"record_id","term","session","case_type","case_no","sent_date","legislator","handling_agency","local_class","police_relevance","police_terms","source_body_status","summary","police_evidence","source_url","static_url","static_status","content_sha256","fetched_at"
"9-1-34-12","9","1","施政質詢","12","105/04/27","黃昭順","內政部(組改前) 、 經濟部(組改前) 、 交通部(組改前) 、 行政院大陸委員會(組改前) 、 行政院海岸巡防署(組改前) 、 外交部 、 國防部 、 教育部 、 法務部 、 勞動部 、 衛生福利部 、 國家發展委員會","LOCAL_MENTION","INDIRECT","毒品","FULLTEXT","質詢時間：中華民國105年3月18日立法院第9屆第1會期第5次會議 交印時間：105年3月18日 對行政院院長提出施政方針及施政報告之質詢 黃昭順 交通組 壹、內政篇 ※參考議題一： 不能承受政府資訊未公開而受害 內政部 「土壤液化潛勢區」的資料一公布，果然立即引發民眾的強烈關心，網路查詢塞到爆，最多人擔心的，是坐落於土壤液化區的房屋會因此價格下跌；其次，是擔心位在紅區的房子住下去會有危險；再其次，才是擔心高潛勢區的公共建築如機場、車站、捷運會不會潛藏危機。這些反應，恰恰反映了台灣房屋市場的積習和退化的建築管理政策，人們對於「房價」的耽溺，往往大過對『安全』的講究。 本席就教院長： 一、請問 政府對「土壤液化潛勢區」的調查，是從甚麼時候開始的？什麼時候開始有完整的調查結果？ 經濟部 二、據暸解；建築法規定從民國86年5月以後開始建築的房子，必須要將「土壤液化」的問題納入考量，請問是如何有效管理及稽核？能保證；經政府核發使用執照的建築物，都已不用擔心土壤液化的問題？ 三、請問不同層級的「土壤液化潛勢區」補強的方法及層度是一樣的嗎？建築商在實施相關建築工法時，會瞭解高或中高潛勢區的資訊嗎？ 國人對居住議題重房價、輕安全的特質，確實在觀念上有待改變，但是本席要強調的是；在資訊不對等的情況下，人民的權利和保障；邏輯上來說；建商當然應該知道自己建造的房屋是蓋在什麼樣的地基上，但購屋者卻完全不清楚地底下的虛實，如果房屋經過層層轉售，政府未做好把關，建商又唯利是圖，那消費者的權益是不是就成了最倒楣的受害者，今天「土壤液化潛勢區」公布後，雖然政府及相關公會都一再的宣導，不要慌張、沒有那麼嚴重、是可以改善的，那麼本席請教院長： 一、如果您在買一處建築物時，除了「土壤液化潛勢區」外，其他各項您願意接受的條件（包括金額）都完全一樣，請您誠實的回答；您會選擇買「土壤液化潛勢區」的房子嗎？ 二、請問人民為什麼要繳交房屋稅、地價稅？既然人民有繳稅的義務，從使用者付費的立場來說，當然是應該，但另從消費者立場言，我買了個有瑕疵的商品時，誰該負責？ 三、再講白話些；人民按規定向政府繳納房屋稅、地價稅，但因政府資訊未公開，人民買了處落在「土壤液化潛勢區」的建築物，請問政府有沒有責任？ 四、當民眾經建檢後，確認該位於「土壤液化潛勢區」的建築物需補強時，請問房屋稅、地價稅沒少繳過半分，住在這有瑕疵的土地上這麼多年，已經夠委屈冤枉了，日後補強的經費還該由不知情的小老百姓出嗎？ 從另個角度來看，透明的資訊固然揭露一些不愉快的真相，卻是必要之惡，至少，民眾取得了掌握資訊的主動位置，不必再被政府或建商蒙在鼓裡。及早得悉自己住屋和環境的安危，以便採取因應對策，或加強鞏固、或提早改建，以確保居住安全。本席在此也提醒政府；土壤液化或許沒有那麼可怕，但無良建商的偷工減料的可怕卻是更應重視！ 本席要求院長： 一、土壤液化潛勢區公布後，政府應有讓人民放心的配套措施，且應從寬而有彈性，尤其各項手續應儘量簡化便民才更為要緊！ 二、在既有建築物方面，應委託專業技師公會讓人民可以選擇，以提供篩選判定服務。 三、新建築應加強土壤液化潛能評估、強化基礎結構設計，從嚴審查落實監督機制。 ※參考議題二： 重視毒害根除毒源！ 法務部、衛生福利部、教育部 日益嚴重的毒品危害，已不只是社會問題而是國安問題。 藥物（毒品）濫用，不僅台灣嚴重，已經成了當代各國共同的難題。根據衛服部的資料顯示，台灣整體藥物濫用的盛行率為1.43%，10年來毒品案件增加兩倍，所謂殺頭的生意有人做，製毒與販毒都存有暴利，這個數據是最好的寫照！近年來台灣已經成為「毒品帝國」，毒品在青少年間盛行，造成台灣吸毒人口不斷的竄升。 本席想請問院長： 一、您知道以現行的吸毒人口統計，台灣約有多少的吸毒人口？（有近50萬）您知道這項毒品「產業」每個月「產值」多少？（約300多億元） 二、以聯合國公布每年走私的毒品總值約8,000億美元，您知道我們國家在這項「毒品產業」的花費一年約多少？（接近新臺幣4,000億元以上） 台灣竟然在毒品的產值佔這項數字的2%，「世界生產，台灣消費」，毒品與台灣產業世界化同步，而兩岸密切來往，更成為毒品通往台灣的方便之門！ 本席再請問院長： 一、根據統計；吸毒者第一次使用非法藥物的場所以網咖、PUB等娛樂場所最多，占了37.1%，請問；居第二順位「場所」是那裡？（同學、同事或朋友家中），占比約為多少？（29.7%） 二、據調查結果；台灣地區濫用非法藥物濫用人口比例，男性約為72%，女性約28%。但您知道毒品來源多來自那裡嗎？（有55.8%來自同學、同事或朋友，遠高於藥頭或毒販的32.8%） 三、再請問院長，這麼大的吸毒人口，您可以告訴國人，去（104）年法務部針對毒品所得追繳執行率是多少？ 行政院的十大民怨調查中，「毒品氾濫」占第4位；各縣市約有兩成以上人民認為自己居住縣市，毒品問題嚴重，台中市、高雄市及雲林縣，更有約五成覺得毒品問題嚴重。掃毒不僅是治安問題，更是非常嚴重的社會甚至國安關鍵問題。毒品不僅危害個人健康，更嚴重戕害國家經濟、社會治安、國防戰力，以及整體國力！ 本席要求政府： 一、除了要完善防毒措施，嚴格查毒品外，對於用毒的高危險群，必須針對其動機、場所、來源等特性，利用學校、社區、社群網站、傳媒等管道加強宣導，使所有人識毒、避毒、不吸毒。 二、對吸毒者除了要給予法律的制裁外，更應給予適當的協助與關懷，讓他們能夠脫離毒品的誘惑，獲得在社會上自立更生的機會。 三、政府正式「向毒品宣戰」起，每年花費4、50億的經費，但卻只能將用毒情況稍加控制，吸毒人數仍是居高不下。請院長能否告訴國人， 在掃毒的作為上，能有什麼更積極以應的手段和策略？ ※參考議題三： 民主自由不等同濫言渲染！ 法務部 從洪仲丘案、阿帕契事件到日前的憲兵濫權搜索事件已再次重創軍方形象！不管是社會輿論的撻伐也好、媒體名嘴的謾罵也罷，幾乎變成了個「全民公敵」的事件，本席無意要袒護國防部，而且全案已進入司法程序，本席也無意再重複這件事的質詢，但本席要問的是： 一、院長；您不覺得整個事件事似乎有個很奇怪的氛圍導向？軍方處理此事的不當是有爭議，我們是民主社會當然可以公開討論，但您覺得這些報導是客觀、公正嗎？還是理盲甚至渲染？ 二、這兩天最醒目的新聞標題「軍中人權」，請問院長；您是否可以說明；人權有分「軍中」或「民間」嗎？是否可以具體的告訴國人；這其中有甚麼分別嗎？ 三、是否可以再說明；甚麼叫做「白色恐怖資料」？公務部門的資料只有分機密等級，而且還會因時間或事情的發展有降級或解除，難道在公文分類中有用「顏色」分類？或有『恐怖』這一項別？ 台灣在華人世界中素以民主著稱，但是這些年來，台灣的民主卻被理盲、衝撞的意識形態綁架，不問是非，只問顏色己乎已經是「台灣的社會公義」，本席要再就教院長： 一、為什麼電影播出要分級？為什麼書文雜誌的尺度要有程度的區別？為什麼未成年的青少年不可以購買酒類商品？ 二、民主社會言論當然要自由，但是當 藉言論自由之名，而行理盲及渲染之實，有心的誤導民意，讓整個社會氛圍因而鼓譟不安時，政府要如何因應？ 法務部 三、星星之火足以燎原，太陽花、洪仲秋的教訓，政府還沒有學到教訓嗎？言論自由當成了搧風點火時，一定要待人心惶惶、社會動盪不安時，政府才能管理嗎？ 貳、交通篇 ※參考議題四： 兩岸不確定關係VS陸客 本院陸委會、交通部 不管是官方版「還無明顯數據」資料顯示，或是院長您日前跟媒體的對話：「陸方部分航空具有大飛機改小飛機」說；陸客來台人數是否有持續減少？本席認為商人對「傷機」是最直接也最敏感的，據業者形容，相關觀光從業市場簡直比「霸王寒流」還要冷，觀光局也表示會加強「國內旅遊」和拓展「國際市場」來因應，但業者也要懂得轉型。無風不起浪，如果沒有風吹草動，公部門為何會有這樣的回應？ 本（105）年總統大選後，就有風聲傳出，來台陸客數將會有「明顯」的下降，而就資料顯示，去年同期（1、2月）阿里山遊樂園區陸客總人數有26萬多人，但今年卻只有22萬6千多人，一口氣少了3.4萬人，縮減13%。這般暴衝的驟減，怎麼不對我正在大力推展的觀光產業，產生程度的衝擊？難怪主管機關透出「業者也要懂得轉型」的訊息。 言者諄諄聽者藐藐，業者質疑的是，觀光產業相關的航空業、遊覽車、飯店、旅館、旅行社，都不像實品店家可以「囤貨」，沒人就沒生意，且陸客一年來台超過400萬人，量這麼大，只要減少2、3成，就減少100萬人，衝擊非常大！觀光局可以一下從國際市場找到100萬人來補上缺口嗎？本席就教院長： 一、到目前為止，陸客數量下降議題一直是外界「有風聲」、業者「有感受」，但官方「沒消息」、「沒數據」，請問主管機關究竟有沒有掌握整體情資？主管機關有沒有研判；預怙今（105）年陸客來台旅遊的狀況？數量約多少？ 二、去（104）年外國來台旅遊人數破千萬，本席深表稱許。但也要提醒有關；這其中陸客數量就占總數4成，只要有任何反向變化，我國好不容易剛露生機的觀光產業便將大受影響！請問主管單位有什麼具體可行的計畫來因應這樣的結構改變？預判效果如何？ ※參考議題五：唯 提升品質方能吸引觀光旅者 交通部 過去台灣出國人數遠超過來台人數，但近年來差距已經拉近至約百萬。在政府豪情大步，完成千萬目標時。本席懇切地提醒；台灣觀光發展未來不僅要有人數，真正關鍵還是在「品質」。院長您知道有多少背包客，是繞過或跳過台灣而至它處旅遊的嗎？ 聯合國世界觀光組織（UNWTO）指出，未來全球觀光發展的重心在亞洲，而台灣處於亞太地理位置的中心點，有著整合亞太區域發展觀光的潛力，台灣在去（104）年完成千萬大關里程碑後，未來觀光發展的關鍵就是「品質」，政府及民間業者必須「增加投資、品質及價值」，才能吸引更多不同族群與文化背景之國際旅客前來觀光，將台灣打造成為國際旅客心目中的最佳旅遊目的地。 院長；全世界每年10億觀光客中有7成是歐美遊客，卻只占了來台觀光客人數的12%，也就是說每年7億歐美觀光客，卻只有約80萬遊客選擇來台灣旅遊。國際遊客由東南亞玩到東北亞，卻刻意把台灣跳了過去，許多觀光客路經台灣卻未落地，是台灣的觀光資源太糟？還是台灣的觀光品質太差？或是缺乏讓人想來的誘因？ 本席想就教院長： 一、為什麼走在觀光潮流尖端的歐美「背包客」對台灣卻十分陌生？甚至沒有聽過台灣？您認為要如何挖掘出吸引歐美地區的「客源」？ 二、國內觀光發展訴求重點，是否有再檢視的必要？觀光客找不到台灣的特色與價值，是否才是台灣觀光的罩門？政府有什麼更積極的行銷政策？ ※參考議題六： 質重於量才利觀光產業盛興 交通部 由於香港物價及居住環境備受大陸觀光客衝擊，一向依賴陸客為金雞母的香港政府，透露出有意限縮陸客數量的訊息，希望減少陸客帶來的負面文化衝擊。反觀，無視台灣生活環境及旅遊品質已受陸客衝擊，還喊出兩年內要讓大陸觀光客衝到450萬人的目標，本席在此要呼籲；健康的觀光政策，不是只著眼單方的市場，更不是見樹不見林的短視邀功心態，要讓台灣整體觀光產業可長可遠，在國際上發亮發光，政府應以香港為鑑，審慎評估觀光「拚命衝量」的政策。 本席要請教院長： 一、台灣飯店房間數有限，如何負荷更大的旅客量？要花多少土地去蓋飯店？現有交通輸具能負荷嗎？景點容量、旅遊安全能承受嗎？ 二、一味的衝量真的有意義嗎？會不會因此反而衝擊自然環境及旅遊品質？ 三、政府是否有統計過，為觀光理由二次來台的國際觀光客有多少？本席再問白些，我們依賴的陸客，會因觀光旅遊想再來台的人數又有多少？ 本席在此鄭重呼籲，台灣已經到了應該改走「質重於量」的關卡，要想提高國際觀光旅遊的知名度，不能一味衝量，必須走向精敏化、高產值；低價團只會打壞行情，不僅沒帶來收入，接團如同豪賭，一著輸全盤輸，主管部會應審慎思考。台灣是否必須有更特別的東西，才能讓來台觀光真正成為世界觀光客的必選「寶島」？給「他們一個無法拒絕來台灣的理由」！ ※參考議題七： 惡質哄抬價格嚇跑優質旅者 交通部 本席再就教院長： 一、您是否知道只要是連續假期以上的假日，國內旅宿的價格就飆漲？平常約3千元左右的價格，可飛漲至一倍以上，年假期間更離譜的趨近萬元，雖說是自由市場機制，但民眾及旅者擺明了是被變相敲詐、勒索，政府難道無法管嗎？ 二、出國旅遊的旅費也是一樣，平時3萬的旅費，寒、暑假就莫名其妙的翻好幾倍，我們過年、放假，別的國家並沒有，當地的物價也沒漲，請問旅費飆漲的合理嗎？政府應顧及業者合理利潤當然應該，但消費者被狠狠地剝削，小市民的公平正義呢？ 每次質詢物價飆漲的相關議題時，政府只有一種回答，叫做「尊重市場機制」，本席實在厭惡至極，也深表不認同，自由經濟市場當然應該尊重，但那是在彼此有對等資訊下，國內的旅遊市場，基本上言，消費者屬弱勢，政府的責任是保護人民應有的權益，若政府明知低價搶客，價格不合常理，難道也任消費者上當受騙嗎？ 本席請問院長： 一、舉上海五天的旅遊行程為例，住五星級觀光大飯店，享用飯店早餐，又逛景點又看秀，正常的團費該院長您認為該多少？不到新台幣『萬』元還含來回機票，您認為合理嗎？ 二、俗稱殺頭生意有人做，無錢生意乏問津，院長您認為這種低價團費高檔行程，消費者能真的佔到便宜嗎？還是會吃一肚子的窩囊氣？ 三、請問主管機關難道不知道這些低價團高檔行程的問題叢叢？那為什麼還允許電視購物台公然販售？為什麼要等到發生旅遊爭議、糾紛才來事後處理？這不是勞民傷財，置消費者權益而不顧嗎？ 四、政府的責任既然是保護人民身家財產不要受傷害，那對明知民眾會吃虧的事，豈能坐視不管？類此事務已不是自由市場機制的問題，政府應換個角度來思考，以保護消費者權益及不受傷害為最大前提！ 五、大陸可以為保障消費者權益特別設置旅遊法，台灣自居是華人世界最民主、最以保護人民權益為重的國家，但不管國內或國外旅遊，國人的權益卻一再被業者侵占，政府為何視若無睹？還是與業者沆瀣一氣？ 六、大陸可以以旅遊法規定不可指定購物及抽佣，但國內旅行團仍在推出如上的行程，尤其電視購物網，請問消費者權益如何保護？政府能有什麼積極的管制辦法？ 七、政府是否應思考，如何讓台灣旅遊環境成為一個讓觀光客感到安全的旅遊天堂？不只是人民親切、舟車安全，在購物樂趣上也能打出安心、放心的不二價環境？ 參、社福篇 ※參考議題八： 人口高齡化是危機也是轉機！ 國家發展委員會、勞動部、衛生福利部、經濟部 台灣年度勞動人口已到達高峰，本（105）年勞動人口預將開始下滑，到了2061年勞動人口占總人口比率將只剩50.4%，而老年人口則大幅增至43.2%。人口少子女化及高齡化社會導致年輕階層勞動力萎減、扶養負擔加重，老年人口的照顧及扶養，已難以由家庭負荷，進而影響國家經濟成長動力及加重社會安全經費之負擔。 依照我國人口老化的速度，勞動人口增加速率並不足以解決高齡化社會帶來的勞動力短缺問題，面對高齡人口，除了提升福利政策與社會照護，中高齡者的人力再運用，隨著高齡化社會的來臨更是日趨重要，中高齡勞工的適性穩定就業與否？極可能是壓倒我們國家的最後一根稻草。亟需政府予以重視與採取適當對策。在平均壽命提高的趨勢下，延後退休中高齡人力的有效運用已是世界潮流。 本席強烈請院長思考以下幾點： 一、如何充分再運用中高齡者勞動力？ 二、如何強化事業單位因應貿易自由化對中高齡在職勞工的衝擊，提前預防其裁減員工？ 三、請問政府在這些年來，就改善中高齡人力就業環境、減緩工作障礙、提升其留在職場意願的具體成效為何？可以給國人一個亮麗的成績單嗎？ 從現在開始的銀色海嘯，三年後每年退休人數就會突破30萬人，此後每年都將有40萬人左右跨過退休門檻，持續30年不停歇。總計將在30年內創造出1,084萬名退休族。以1,084萬人的銀色海嘯退休族，加上總數約500萬人的20歲以下的幼兒與青少年，合計高達1,500萬人的退休族與幼兒族，占台灣總人口（假設人口維持2,200萬人或者緩減）的66%不事生產、需要國家照顧，將是難以想像的情境。 簡而言之，1,084萬名「銀色海嘯族」的動態，將是台灣社會發展成敗的關鍵所在。如果這1,084萬名銀色海嘯族都不繳稅、不事生產、領取退休金，而且大量使用健保與長照，那麼台灣面對的慘況，包括政府財政必然破產、健康安全體系必然崩壞、社會無法健康發展。因為事實非常清楚，剩下的500萬名勞動階層，沒有能力負擔起1,500萬名老人與孩童的撫養責任。 本席再就教院長 一、您是否知道到預判今（105）年起台灣的「扶老比」將超過「扶幼比」，而當「扶老比」與「扶幼比」的差距愈益擴大，會對國家、社會肇致些什麼樣的問題？ 二、如果台灣社會制度與福利的調整，趕不上人口結構的快速變化，台灣民眾未來的生活是否處處潛藏危機？ 三、當整個國家被老化問題糾纏而無法脫困，政府財政狀況又無支持時，您覺得要求我們的下一代，也就是未來的年青人來承擔是公平的嗎？是否也會因沉重負擔而導致下一代價值觀的變遷，人老晚年不保！ 四、面對這無從迴避的1,084萬名銀色海嘯族，政府能容許它們不事生產的拖垮國力嗎？政府有何具體政策因應銀色海嘯的來襲？ 五、政府要如何建立一個可以永續運作的退休與社會安全機制？未來是否不僅是輔導青年創（就）業，應升級成為輔導中年創業也是重要政策？ 六、「弱勢老人」數量暴增，是人口結構老化共同的現象，政府要如何儘速建立起老人照護的安全網？ ※參考議題九～ 長照得安養，照護有保障。 衛生福利部、勞動部 全國65歲以上的老年人口已經超過275萬人，約占總人口比率近12%，若是到達14%，就是超高齡社會，2025年前說不定就達此標準。行政院祭出3年300億元，加速長照服務普及和人力建置，至107年老年、身障失能全納入照顧，社區式日間照顧服務將增至418家。在全國368個鄉鎮市區廣設日間照顧中心，達成「一鄉鎮一日照」目標，以因應高齡化社會，普遍設立社區型日間照顧中心，這是我國長期照顧政策的重要一環。本席予以肯定。 照服員是長照工作中亟為重要的一環，是費力又費心的勞力性質工作，特別是隨著日顧中心的增加，導致照護人員人力不足。照服員薪資主要來自政府補助，但10餘年來未隨物價指數調整，整體薪資偏低，導致照護員認真工作卻不能賺得養家活口的薪水，低劣而沒有進步的工作條件，也使得這份工作無法補充新進人員，即使進入這個行業也將成為血汗勞工，也是多數人完成訓練仍不想投入照顧服務工作的主因。 本席請問院長： 一、「一鄉鎮一日照」政策目前推展的如何？能如期於本（105）年底完成在全國368個鄉鎮市區廣設日間照顧中心的目標嗎？ 二、目前每年長照服務員缺3,000人，線上照服員僅2.6萬人，但受過訓的卻有10萬人，請問究因為何？ 三、自本（105）年起，政府將推動照顧服務職能分級，創造薪給空間，增加長照服務員投入誘因，能否具體說明內容為何？是否會很繁瑣困難？影響個人意願？如何能顧及看護與被照護的雙贏？ 四、日間照顧中心持續建立，相應的土地徵收、人員訓練、民間推廣等規劃如何？ 五、有否有務實的稽核及管理辦法？能保證不會再建一個又一個的蚊子館或劣質服務照顧機構，來浪費公帑及人民的血汗納稅錢？ 六、在現狀法律規範仍不足的現實下，照服員在工作狀況、工時保障、教育訓練上有何相應的規劃及保障？ 七、政府擬建立之本、外勞組合式的居家長照外展服務，現階段進展如何？為何大多數需要的被照護者根本毫無所悉？ 八、政府為建立民眾個人長照、身障服務、社會福利歸人資料庫，及針對長照機構及人員進行系統整合管理之「照護雲」資訊系統整合，預何時可完成啟用？對長照服務將有哪些顯著效益？ 肆、國防篇 ※參考議題十～ 南海風雲詭譎下的主權維護。 國防部、外交部、內政部、本院海巡署 南海情勢又見波瀾，美國航空母艦史坦尼斯號（USS john C. Stennis）日前在四艘驅逐艦、巡洋艦與第七艦隊旗艦伴隨下，駛進南海海域，強調國際水域的自由航行權，目的係對抗中國大陸在南海島礁的軍事化建設。這是自去（2015）年南海爆發爭議以來，美軍證實的第三次派遣軍艦進入南海的行動，也是迄今軍力展現規模最大的一次。在大陸舉行兩會期間，航母戰鬥群才進入南海，象徵意義十分明顯。 美國重返亞洲其主要的目的，就是為了防堵大陸經、軍勢力擴張，對其世界霸主地位的影響，這是司馬昭之心，路人皆知，但因我國仍事實掌控南沙太平島，南海議題自與我有關。馬總統於今（105）年1月28日前往太平島除慰問駐島人員外、並發表「南海和平倡議路徑圖」、說明推動太平島和平用途、澄清太平島法律地位的重要目的，這是身為國家元首維護國家主權及基本利益的天職，本席予以高度肯定。 本席要就教院長： 一、南海情勢近期在大陸填海造陸工程，以及美艦南海巡弋推波助瀾下，美陸兩強及各支持國家在南海的國際法、軍事力量及外交較勁下，我政府如何能以具體的行動，強勢展現我維護國土伸張主權的決心！ 二、針對菲方所提的訴求中涉及「九段線」（我國稱「U形線」）主張的法律效力，並以太平島為例，惡意解釋南沙群島中不具擁有可以維持人類居住的島嶼。此訴求將直接衝擊到我在南海的主權和權利主張，我國將如何展示在南海海域存在的現實，以期明確且持續讓國際仲裁法庭真正瞭解？ 三、從馬總統的「南海和平倡議路徑圖」主張，請問在現實國際外交處境上，政府要如何努力爭取與南海聲索國間正面的結果，而不是零和遊戲？將「南海和平倡議」的效益極大化，使南海成為「和平與合作之海」期達「主權不能分享，但資源可以共享」之目標？ 四、本席要再嚴正而慎重提醒政府，切勿誤判國防戰略陸美戰略競逐形勢，意圖成為「美日同盟」圍堵大陸戰略的棋子，如此不但恐讓台灣兵凶戰危，並可能成為大國利益交換的犧牲品。 亞太地區絕大部分國家與海相連，因此；各國不但善用海洋經貿機會，並積極從事海洋資源開發，以致對可能造成海上安全與經貿秩序的衝擊，自然格外重視。也正因如此，蘊藏豐富石油、天然氣及可燃冰等資源的東海與南海，便成為各國競逐焦點，而台灣適巧正處於其間。自聯合國海洋法公約於1994年11月16日生效後，賦予沿海國200浬專屬經濟海域權利主張。依據目前調查及蒐集之相關科學佐證資料，我國部分海域有條件可主張超過200浬的延伸大陸碟層，惟因臺灣四面環海，與鄰國海域主張重疊嚴重，依1982年聯合國海洋法公約規定，應與鄰國協議劃定。 本席要就教院長的是； 一、政府在我國沿海200浬專屬經濟海域權利主張是什麼？既然與鄰國海域主張重疊嚴重，那這麼多年來我國與鄰國協議劃定的實質磋商有那些？除釣魚台海域與日本的協商有結果外，其他有那些？兩岸間之權利主張是否也同樣重疊？又應如何處理？ 二、我國能否在國際法的基礎下，就200浬專屬經濟海域權利主張得到公平對待，以獲取國家最大利益？目前我國在相關海域內有什麼具體的經濟作為？是否已有可以向全民報告的成果？ 正由於對島嶼主權、經濟海域重疊與經濟海域劃分之彼此認知不同、各有主張，以致引發資源開採、漁權維護及海洋調查等爭議，甚至造成雙方執法船舶對峙、引發低強度軍事衝突。不論「東海和平倡議」或「南海和平倡議路徑圖」主張，不僅符合國際趨勢，有利於解決問題；亦反映我國對主權爭議島嶼海洋資源的立場與態度。因任何國際爭端均應避免使用武力，以免緊張情勢不斷升高，一旦發生戰爭，不但對區域和平造成傷害，亦將影響亞太及全球經濟成長與安全。然所謂「勿恃敵之不來，恃吾有以待之」，沒有主權就沒有海權，沒有海權又那來的漁權？ 爰此；本席再就教院長： 一、為保障漁民作業權益與安全，我定期派艦執行專屬經濟海域巡護任務，除依漁汛期、重點漁區或突發事件需要，適時調整勤務頻度與密度；對我國與各國重疊海域衍生之主權與漁權爭議，如何強化暫定執法線內之具體巡護作為？ 二、上端經濟海域重疊區域內，我海洋資源開發與海洋調查政府如何確保？具體成效為何？ 三、實力是主權維護的最大保障，政府是否對我200浬相關海域實施定期之海、空軍兵力巡弋？ 四、在南沙太平島的兵力部署，是否應考量令海軍陸戰隊重返戍守，以宣示我捍衛主權的實力和決心？是否加強我太平島防衛設施及周邊海域資源開發，以確保我應有權益！ 五、在東、南海爭議間，我國在此區域和平的斡旋，應該是有其重要角色與價值，政府是否有更具體的戰略作為？不但能有效區域和平的穩定，更能藉力使力向國際發聲、爭取認同，創機造勢以利國家整體競爭力之提升。","各縣市約有兩成以上人民認為自己居住縣市，毒品問題嚴重，台中市、高雄市及雲林縣，更有約五成覺得毒品問題嚴重。","https://query.ey.gov.tw/legisWeb/webQuery.aspx?sys=620&funid=lglistnew&term=9&ses=1&srltype=2&leg=&unit_id=&senddatef=&senddatet=&seqf=12&seqt=12&keyword=&max=300&outmode=0","https://query.ey.gov.tw/legisweb/html/9_1_34_12.htm","UNVERIFIED","9575ee8da726eb575506face85bf0ee235a7163d80e4c9e8d157a1ab85137a50","2026-08-14T01:39:50+08:00"
